track_id,frame,x,y
292,10086,131,217
297,10087,556,191
300,10088,77,199
306,10089,24,243
91,10090,36,242
164,10091,-16,209
180,10092,159,215
196,10093,1,215
208,10094,80,212
224,10095,331,230
235,10096,384,211
237,10097,67,300
254,10098,557,211
255,10099,586,196
257,10100,309,219
261,10101,648,225
287,10102,59,231
292,10103,129,217
297,10104,559,191
300,10105,72,198
306,10106,22,243
91,10107,34,242
164,10108,-17,208
180,10109,152,215
196,10110,0,215
208,10111,79,212
224,10112,329,231
235,10113,383,211
237,10114,64,302
254,10115,558,211
255,10116,589,196
257,10117,307,219
261,10118,650,226
287,10119,56,231
292,10120,126,216
297,10121,562,190
300,10122,67,197
306,10123,19,243
91,10124,31,242
164,10125,-19,208
180,10126,148,215
196,10127,-2,215
208,10128,79,212
224,10129,324,228
235,10130,381,211
237,10131,62,304
254,10132,559,210
255,10133,591,197
257,10134,306,219
261,10135,652,226
287,10136,54,231
292,10137,124,217
297,10138,564,189
300,10139,61,196
306,10140,17,243
91,10141,28,242
164,10142,-21,207
180,10143,144,216
196,10144,-3,215
208,10145,77,213
224,10146,321,228
235,10147,379,211
237,10148,60,306
254,10149,560,210
255,10150,593,197
257,10151,309,218
261,10152,653,227
287,10153,51,231
292,10154,120,217
297,10155,631,194
300,10156,56,195
306,10157,14,243
91,10158,28,240
164,10159,-22,207
180,10160,143,214
196,10161,-5,215
208,10162,74,213
224,10163,318,228
235,10164,375,211
237,10165,58,309
254,10166,562,210
255,10167,594,198
257,10168,308,218
261,10169,631,204
287,10170,48,231
292,10171,117,217
297,10172,638,194
300,10173,51,195
306,10174,12,243
91,10175,26,241
164,10176,-24,206
180,10177,144,214
196,10178,-7,215
208,10179,71,213
224,10180,316,228
235,10181,371,210
237,10182,56,311
254,10183,563,210
255,10184,595,199
257,10185,306,218
261,10186,630,203
287,10187,46,231
292,10188,114,220
297,10189,646,193
300,10190,45,194
306,10191,9,243
91,10192,24,241
164,10193,-26,206
180,10194,144,215
196,10195,-8,215
208,10196,62,213
224,10197,313,228
235,10198,368,211
237,10199,54,313
254,10200,566,210
255,10201,596,199
257,10202,304,217
261,10203,629,204
287,10204,43,231
292,10205,111,221
297,10206,653,193
300,10207,40,193
306,10208,7,243
91,10209,17,243
164,10210,110,222
180,10211,142,215
196,10212,-10,215
208,10213,58,212
224,10214,311,228
235,10215,365,212
237,10216,52,315
254,10217,568,209
255,10218,597,199
257,10219,302,217
261,10220,629,204
287,10221,40,231
292,10222,108,222
297,10223,661,193
300,10224,35,192
306,10225,5,244
91,10226,17,243
164,10227,115,223
180,10228,137,216
196,10229,-12,215
208,10230,57,212
224,10231,308,228
235,10232,362,212
254,10233,571,209
255,10234,598,199
257,10235,300,218
261,10236,628,204
287,10237,38,231
292,10238,103,221
297,10239,668,193
300,10240,30,191
306,10241,2,244
91,10242,15,243
164,10243,120,223
180,10244,135,215
196,10245,-14,215
208,10246,54,212
224,10247,305,227
235,10248,360,212
254,10249,573,209
255,10250,602,198
257,10251,298,218
261,10252,628,204
287,10253,35,231
292,10254,101,220
297,10255,675,192
300,10256,25,190
306,10257,0,244
91,10258,13,243
164,10259,125,224
180,10260,133,215
196,10261,-16,215
208,10262,53,212
224,10263,303,228
235,10264,359,212
254,10265,579,208
255,10266,604,197
257,10267,295,219
261,10268,629,206
287,10269,32,231
292,10270,99,219
297,10271,683,192
300,10272,19,190
306,10273,-2,244
91,10274,11,243
164,10275,130,224
180,10276,130,215
196,10277,-18,216
208,10278,49,213
224,10279,300,228
235,10280,358,212
254,10281,583,208
255,10282,606,197
257,10283,295,218
261,10284,629,207
287,10285,30,231
292,10286,97,219
297,10287,690,192
300,10288,14,189
306,10289,-5,244
91,10290,8,243
164,10291,135,224
180,10292,126,215
196,10293,-19,215
208,10294,43,214
224,10295,297,227
235,10296,357,212
254,10297,585,209
255,10298,609,197
257,10299,292,219
261,10300,629,206
287,10301,27,232
292,10302,96,219
297,10303,697,192
300,10304,9,188
306,10305,-7,244
91,10306,6,244
164,10307,140,225
180,10308,122,215
196,10309,-21,215
208,10310,39,214
224,10311,295,227
235,10312,357,212
254,10313,588,209
255,10314,612,197
257,10315,290,219
261,10316,629,206
287,10317,24,231
292,10318,94,219
297,10319,705,192
300,10320,3,187
306,10321,-10,244
91,10322,3,244
164,10323,111,217
180,10324,117,215
196,10325,-23,215
208,10326,37,215
224,10327,292,228
235,10328,355,212
254,10329,589,210
255,10330,614,197
257,10331,287,219
261,10332,630,205
287,10333,171,218
292,10334,93,221
297,10335,712,191
300,10336,-1,186
306,10337,-12,245
91,10338,1,244
164,10339,113,216
180,10340,115,214
196,10341,-25,215
208,10342,35,215
224,10343,290,227
235,10344,351,212
254,10345,591,210
255,10346,616,197
257,10347,285,219
261,10348,630,205
287,10349,172,218
292,10350,90,218
297,10351,720,191
300,10352,-7,185
306,10353,-15,245
91,10354,-1,244
164,10355,115,216
180,10356,109,215
196,10357,-26,215
208,10358,34,215
224,10359,287,227
235,10360,349,212
254,10361,592,210
255,10362,618,196
257,10363,284,219
261,10364,630,205
287,10365,173,219
292,10366,86,217
297,10367,727,191
300,10368,-12,184
306,10369,-17,245
91,10370,-4,244
164,10371,117,216
180,10372,108,215
196,10373,-28,216
208,10374,33,214
224,10375,282,209
235,10376,346,212
254,10377,592,210
255,10378,619,196
257,10379,283,219
261,10380,630,205
287,10381,175,218
292,10382,83,218
297,10383,735,191
300,10384,-17,184
306,10385,-20,245
91,10386,-6,244
164,10387,120,215
180,10388,101,215
196,10389,-30,216
208,10390,35,213
224,10391,279,207
235,10392,344,211
254,10393,592,209
255,10394,620,197
257,10395,282,219
261,10396,630,205
287,10397,174,217
292,10398,81,215
297,10399,742,190
300,10400,-23,183
306,10401,-22,245
91,10402,-9,244
164,10403,122,216
180,10404,96,216
196,10405,-32,216
208,10406,35,213
224,10407,276,206
235,10408,341,212
254,10409,594,209
255,10410,620,198
257,10411,280,220
261,10412,630,205
287,10413,174,216
292,10414,78,217
297,10415,749,190
300,10416,-28,182
306,10417,-24,245
91,10418,-11,244
164,10419,124,215
180,10420,94,217
196,10421,-33,216
208,10422,32,213
224,10423,274,205
235,10424,339,211
254,10425,595,208
255,10426,620,198
257,10427,278,219
261,10428,630,204
287,10429,176,215
292,10430,72,219
297,10431,757,190
300,10432,-33,181
306,10433,-27,245
91,10434,-14,245
164,10435,127,215
180,10436,93,217
196,10437,-36,216
208,10438,28,213
224,10439,271,204
235,10440,337,212
254,10441,597,208
255,10442,621,198
257,10443,275,220
261,10444,630,204
287,10445,177,215
292,10446,69,218
297,10447,764,190
300,10448,-38,180
306,10449,-29,245
91,10450,-16,245
164,10451,129,215
180,10452,92,217
196,10453,-37,216
208,10454,23,212
224,10455,268,202
235,10456,335,212
254,10457,600,207
255,10458,624,197
257,10459,273,220
261,10460,630,204
287,10461,178,214
292,10462,64,219
297,10463,772,189
300,10464,-43,180
306,10465,-32,245
91,10466,-18,245
164,10467,79,220
180,10468,89,216
196,10469,-39,216
208,10470,21,212
224,10471,265,201
235,10472,333,212
254,10473,602,208
255,10474,623,197
257,10475,270,220
261,10476,630,204
287,10477,180,214
292,10478,62,219
297,10479,779,189
300,10480,-49,179
306,10481,-34,245
91,10482,-20,245
164,10483,78,220
180,10484,84,217
196,10485,-41,216
208,10486,21,212
224,10487,262,200
235,10488,331,213
254,10489,604,209
255,10490,623,196
257,10491,268,220
261,10492,627,196
287,10493,181,213
292,10494,61,218
297,10495,787,189
300,10496,-54,178
306,10497,-36,245
91,10498,-23,245
164,10499,76,220
180,10500,80,217
196,10501,-43,216
208,10502,21,211
224,10503,260,199
235,10504,329,213
254,10505,605,209
255,10506,620,195
257,10507,266,219
261,10508,627,195
287,10509,183,213
292,10510,57,217
297,10511,794,189
306,10512,-39,245
91,10513,-25,245
164,10514,75,220
180,10515,77,217
196,10516,-44,216
208,10517,22,212
224,10518,257,198
235,10519,328,213
254,10520,603,205
255,10521,622,197
257,10522,264,219
261,10523,628,195
287,10524,184,212
292,10525,55,217
297,10526,802,188
306,10527,-41,245
91,10528,-28,245
164,10529,74,220
180,10530,73,217
196,10531,-46,216
208,10532,19,213
224,10533,254,197
235,10534,325,213
254,10535,597,205
255,10536,624,204
257,10537,262,218
261,10538,630,199
287,10539,185,212
292,10540,52,217
297,10541,809,188
317,10542,142,222
318,10543,617,208
91,10544,-30,245
164,10545,72,220
180,10546,68,217
196,10547,-48,217
208,10548,18,214
224,10549,251,196
235,10550,324,213
254,10551,597,205
255,10552,625,204
257,10553,260,219
261,10554,632,202
287,10555,186,212
292,10556,50,217
297,10557,816,188
317,10558,142,222
318,10559,621,208
91,10560,-33,246
164,10561,71,220
180,10562,66,216
208,10563,15,218
224,10564,248,194
235,10565,322,212
254,10566,596,206
255,10567,626,205
257,10568,258,220
261,10569,631,205
287,10570,177,215
292,10571,47,217
297,10572,824,188
317,10573,142,222
318,10574,622,208
91,10575,-35,246
164,10576,69,220
180,10577,62,216
208,10578,14,221
224,10579,245,193
235,10580,319,212
254,10581,594,206
255,10582,627,206
257,10583,256,220
261,10584,631,205
287,10585,177,215
292,10586,44,217
297,10587,831,187
317,10588,142,222
318,10589,622,208
91,10590,-38,246
164,10591,68,220
180,10592,61,216
208,10593,12,224
224,10594,243,192
235,10595,316,211
254,10596,592,206
255,10597,628,206
257,10598,254,221
261,10599,631,205
287,10600,177,215
292,10601,41,217
297,10602,838,187
317,10603,142,222
318,10604,623,208
91,10605,-40,246
164,10606,66,220
180,10607,58,216
208,10608,10,225
224,10609,240,191
235,10610,312,211
254,10611,591,206
255,10612,629,207
257,10613,253,221
261,10614,631,205
287,10615,178,215
292,10616,38,217
297,10617,846,187
317,10618,141,222
318,10619,623,208
91,10620,-43,246
164,10621,65,221
180,10622,54,216
208,10623,8,223
224,10624,237,190
235,10625,307,211
254,10626,589,206
255,10627,630,208
257,10628,252,221
261,10629,631,206
287,10630,178,214
292,10631,35,216
297,10632,853,187
317,10633,141,222
318,10634,623,208
91,10635,-45,246
164,10636,63,221
180,10637,49,216
208,10638,6,223
224,10639,234,189
235,10640,305,211
254,10641,587,206
255,10642,631,209
257,10643,250,220
261,10644,631,206
287,10645,179,214
292,10646,32,217
317,10647,141,222
318,10648,624,208
91,10649,-48,246
164,10650,62,221
180,10651,46,219
208,10652,5,223
224,10653,232,187
235,10654,303,212
254,10655,585,206
255,10656,632,209
257,10657,246,220
261,10658,631,206
287,10659,179,214
292,10660,29,216
317,10661,141,222
318,10662,624,208
91,10663,-50,246
164,10664,61,221
180,10665,44,218
208,10666,2,224
224,10667,229,186
235,10668,301,212
254,10669,584,207
255,10670,633,210
257,10671,244,219
261,10672,631,206
287,10673,180,214
292,10674,27,216
317,10675,141,222
318,10676,625,208
91,10677,-52,247
164,10678,59,221
180,10679,43,218
208,10680,1,225
224,10681,226,185
235,10682,300,211
254,10683,583,207
255,10684,634,210
257,10685,241,219
261,10686,631,207
287,10687,180,214
292,10688,24,216
317,10689,141,222
318,10690,626,209
91,10691,-55,247
164,10692,58,221
180,10693,42,218
208,10694,-1,225
224,10695,224,184
235,10696,300,212
254,10697,581,207
255,10698,635,211
257,10699,239,219
261,10700,632,207
287,10701,180,214
292,10702,21,216
317,10703,141,222
318,10704,627,208
164,10705,56,221
180,10706,41,217
208,10707,-2,226
224,10708,221,182
235,10709,297,212
254,10710,578,207
255,10711,636,212
257,10712,238,219
261,10713,632,207
287,10714,181,213
292,10715,18,216
317,10716,141,222
318,10717,626,208
321,10718,136,223
164,10719,55,221
180,10720,39,217
208,10721,-4,227
224,10722,218,181
235,10723,294,213
254,10724,575,206
255,10725,637,212
257,10726,236,220
261,10727,632,208
287,10728,181,213
292,10729,16,216
317,10730,141,222
318,10731,625,208
321,10732,136,223
164,10733,53,221
180,10734,36,217
208,10735,-6,227
224,10736,215,180
235,10737,292,213
254,10738,573,206
255,10739,638,213
257,10740,234,221
261,10741,632,208
287,10742,181,213
292,10743,13,216
317,10744,141,222
318,10745,623,206
321,10746,135,223
164,10747,52,221
180,10748,33,216
208,10749,-8,228
224,10750,212,179
235,10751,290,213
254,10752,572,206
255,10753,639,214
257,10754,231,221
261,10755,632,208
287,10756,182,213
292,10757,10,216
317,10758,141,222
318,10759,621,206
321,10760,135,223
164,10761,50,221
180,10762,31,216
208,10763,-10,229
224,10764,210,178
235,10765,286,213
254,10766,571,206
255,10767,640,215
257,10768,230,221
261,10769,632,208
287,10770,182,213
292,10771,7,216
317,10772,141,222
318,10773,620,205
321,10774,133,223
164,10775,49,221
180,10776,27,216
208,10777,-12,229
224,10778,207,177
235,10779,282,213
254,10780,567,207
255,10781,641,215
257,10782,229,221
261,10783,632,209
287,10784,183,213
292,10785,4,216
317,10786,140,222
318,10787,620,204
321,10788,131,223
164,10789,48,222
180,10790,23,216
208,10791,-13,229
224,10792,204,176
235,10793,280,213
254,10794,565,207
255,10795,642,216
257,10796,226,221
261,10797,632,209
287,10798,183,212
292,10799,1,216
317,10800,141,222
318,10801,619,204
321,10802,131,224
164,10803,46,222
180,10804,22,216
208,10805,-15,230
224,10806,201,174
235,10807,277,213
254,10808,563,207
255,10809,643,217
257,10810,223,221
261,10811,632,209
287,10812,183,212
292,10813,-1,216
317,10814,141,222
318,10815,618,204
321,10816,134,223
164,10817,45,222
180,10818,22,216
208,10819,-16,231
224,10820,198,173
235,10821,275,213
254,10822,560,207
255,10823,644,217
257,10824,222,221
261,10825,632,209
287,10826,184,212
292,10827,-4,216
317,10828,141,222
318,10829,618,204
321,10830,135,223
164,10831,43,222
180,10832,22,217
208,10833,16,216
235,10834,273,213
254,10835,560,207
255,10836,645,218
257,10837,221,221
261,10838,632,209
287,10839,184,212
292,10840,214,219
317,10841,141,222
318,10842,618,203
321,10843,133,223
164,10844,42,222
180,10845,21,217
208,10846,16,215
235,10847,271,213
254,10848,559,207
255,10849,646,219
257,10850,219,221
261,10851,632,210
287,10852,185,212
292,10853,222,219
317,10854,141,222
318,10855,616,203
321,10856,134,223
164,10857,40,222
180,10858,18,217
208,10859,16,215
235,10860,268,213
254,10861,558,207
255,10862,647,220
257,10863,218,220
261,10864,632,210
287,10865,185,211
292,10866,230,219
317,10867,141,222
318,10868,614,203
321,10869,135,223
164,10870,39,222
180,10871,18,217
208,10872,16,215
235,10873,267,213
254,10874,555,206
255,10875,648,220
257,10876,215,220
261,10877,632,211
287,10878,186,211
292,10879,216,211
317,10880,141,222
318,10881,611,204
321,10882,135,223
164,10883,37,222
180,10884,17,217
208,10885,16,215
235,10886,265,213
254,10887,553,206
255,10888,649,221
257,10889,213,220
261,10890,632,211
287,10891,186,211
292,10892,220,209
317,10893,141,222
318,10894,608,204
321,10895,135,223
164,10896,36,222
180,10897,17,217
208,10898,17,214
235,10899,264,213
254,10900,550,206
255,10901,650,222
257,10902,211,220
261,10903,632,211
287,10904,187,211
292,10905,225,208
317,10906,141,222
318,10907,606,203
321,10908,135,223
180,10909,16,218
208,10910,17,214
235,10911,262,213
254,10912,549,206
255,10913,651,223
257,10914,209,220
261,10915,633,211
287,10916,187,211
292,10917,230,207
317,10918,141,222
318,10919,604,203
321,10920,135,223
180,10921,14,218
208,10922,17,213
235,10923,261,213
254,10924,547,206
255,10925,652,223
257,10926,206,220
261,10927,633,211
287,10928,187,211
292,10929,234,206
317,10930,141,222
318,10931,602,203
321,10932,135,223
180,10933,13,217
208,10934,17,213
235,10935,260,213
254,10936,544,206
255,10937,653,223
257,10938,204,220
261,10939,633,212
287,10940,188,210
292,10941,239,205
317,10942,142,222
318,10943,599,203
321,10944,134,223
180,10945,11,217
208,10946,18,212
235,10947,259,213
254,10948,539,206
255,10949,654,224
257,10950,203,220
261,10951,633,212
287,10952,188,210
292,10953,243,204
317,10954,142,222
318,10955,595,203
321,10956,132,223
180,10957,11,217
208,10958,18,212
235,10959,257,213
254,10960,538,207
257,10961,202,220
261,10962,633,212
287,10963,189,210
292,10964,248,202
317,10965,142,222
318,10966,593,204
321,10967,134,223
180,10968,9,217
208,10969,18,212
235,10970,255,213
254,10971,535,207
257,10972,200,220
261,10973,633,212
287,10974,189,210
292,10975,252,201
317,10976,142,222
318,10977,591,204
321,10978,134,223
324,10979,141,222
180,10980,8,217
208,10981,19,212
235,10982,252,213
254,10983,534,208
257,10984,198,220
292,10985,257,200
317,10986,142,222
318,10987,592,205
321,10988,134,223
324,10989,141,222
180,10990,7,217
208,10991,19,211
235,10992,249,213
254,10993,533,209
257,10994,196,220
292,10995,261,199
317,10996,142,222
318,10997,590,205
321,10998,133,223
324,10999,140,222
180,11000,5,217
208,11001,19,211
235,11002,244,212
254,11003,532,208
257,11004,195,220
292,11005,266,198
317,11006,142,222
318,11007,590,205
321,11008,132,223
324,11009,140,223
180,11010,4,217
208,11011,19,210
235,11012,241,213
254,11013,531,208
257,11014,193,221
292,11015,271,197
317,11016,142,222
318,11017,588,206
321,11018,133,223
324,11019,140,223
180,11020,3,217
208,11021,20,210
235,11022,238,213
254,11023,529,208
257,11024,191,221
292,11025,275,196
317,11026,142,222
318,11027,586,205
321,11028,133,224
324,11029,140,223
180,11030,1,217
208,11031,20,210
235,11032,237,213
254,11033,527,208
257,11034,189,221
292,11035,280,195
317,11036,142,222
318,11037,584,205
321,11038,133,224
324,11039,137,223
180,11040,0,217
208,11041,20,209
235,11042,235,213
254,11043,525,207
257,11044,189,220
292,11045,284,194
317,11046,142,222
318,11047,580,205
321,11048,133,224
324,11049,136,223
180,11050,-1,217
208,11051,20,209
235,11052,234,213
254,11053,522,207
257,11054,188,220
292,11055,289,192
317,11056,142,222
318,11057,577,205
321,11058,134,223
324,11059,139,223
180,11060,-2,217
208,11061,21,209
235,11062,233,213
254,11063,518,207
257,11064,185,220
292,11065,293,191
317,11066,142,222
318,11067,574,205
321,11068,133,224
324,11069,137,223
180,11070,-4,217
208,11071,21,208
235,11072,229,213
254,11073,516,207
257,11074,181,218
292,11075,298,190
317,11076,142,222
318,11077,571,205
321,11078,133,224
324,11079,136,223
180,11080,-5,217
208,11081,21,208
235,11082,227,214
254,11083,515,207
257,11084,178,213
292,11085,302,189
317,11086,142,222
318,11087,569,204
321,11088,134,223
324,11089,136,222
326,11090,526,206
180,11091,-7,217
208,11092,174,221
235,11093,225,214
254,11094,511,207
257,11095,176,212
292,11096,307,188
317,11097,141,222
318,11098,567,204
321,11099,134,223
324,11100,136,222
326,11101,524,206
180,11102,-8,217
208,11103,175,221
235,11104,222,214
254,11105,509,208
257,11106,174,212
292,11107,312,187
317,11108,141,222
318,11109,566,205
321,11110,134,223
324,11111,135,222
326,11112,519,207
180,11113,-10,217
208,11114,175,220
235,11115,219,214
254,11116,506,207
257,11117,172,211
292,11118,316,185
317,11119,142,222
318,11120,565,206
321,11121,135,224
324,11122,135,222
326,11123,514,207
180,11124,-11,217
208,11125,175,220
235,11126,215,214
254,11127,502,207
257,11128,170,210
292,11129,321,184
317,11130,141,222
318,11131,563,206
321,11132,135,223
324,11133,135,222
326,11134,517,207
180,11135,-12,217
208,11136,175,221
235,11137,211,213
254,11138,500,209
257,11139,167,209
292,11140,325,183
317,11141,141,223
318,11142,561,206
321,11143,135,223
324,11144,134,222
326,11145,519,207
180,11146,-13,217
208,11147,175,223
235,11148,209,213
254,11149,499,209
257,11150,160,223
292,11151,330,182
317,11152,141,223
318,11153,560,206
321,11154,135,224
324,11155,134,222
326,11156,518,207
180,11157,-14,217
208,11158,173,224
235,11159,206,213
254,11160,497,208
257,11161,163,221
292,11162,334,181
317,11163,141,223
318,11164,559,206
321,11165,135,224
324,11166,134,222
326,11167,512,207
180,11168,-16,217
208,11169,166,222
235,11170,204,213
254,11171,496,208
257,11172,157,227
292,11173,339,180
317,11174,141,223
318,11175,557,206
321,11176,135,224
324,11177,133,222
326,11178,508,206
180,11179,-17,217
208,11180,161,222
235,11181,203,213
254,11182,492,208
257,11183,155,228
292,11184,343,179
317,11185,141,223
318,11186,553,205
321,11187,135,224
324,11188,133,222
326,11189,501,207
180,11190,-19,217
208,11191,158,222
235,11192,201,213
254,11193,490,208
257,11194,152,229
292,11195,347,178
317,11196,141,223
318,11197,550,205
321,11198,135,224
324,11199,133,222
326,11200,495,207
180,11201,-20,217
208,11202,158,223
235,11203,199,214
254,11204,486,208
257,11205,150,230
292,11206,352,177
317,11207,141,223
318,11208,546,204
321,11209,135,224
324,11210,132,222
326,11211,496,207
180,11212,-21,217
208,11213,155,223
235,11214,198,215
254,11215,486,209
257,11216,147,231
317,11217,141,223
318,11218,543,204
321,11219,136,224
324,11220,132,222
326,11221,497,207
180,11222,-23,217
208,11223,153,223
235,11224,195,215
254,11225,482,209
257,11226,145,231
317,11227,141,223
318,11228,541,204
321,11229,136,224
324,11230,132,222
326,11231,498,207
180,11232,-24,217
208,11233,152,223
235,11234,193,215
254,11235,478,211
257,11236,143,232
317,11237,141,223
318,11238,539,205
321,11239,136,224
324,11240,131,222
326,11241,497,207
180,11242,-26,217
208,11243,151,222
235,11244,192,215
254,11245,475,210
257,11246,140,233
317,11247,141,223
318,11248,537,205
321,11249,136,224
324,11250,131,222
326,11251,496,207
180,11252,-27,217
208,11253,149,222
235,11254,188,214
254,11255,473,211
257,11256,138,234
317,11257,141,223
318,11258,533,205
321,11259,136,224
324,11260,131,222
326,11261,494,207
180,11262,-29,217
208,11263,147,222
235,11264,185,213
254,11265,471,211
257,11266,135,235
317,11267,141,223
318,11268,530,205
321,11269,136,224
324,11270,130,222
326,11271,492,206
180,11272,-30,217
208,11273,146,222
235,11274,181,212
254,11275,469,212
257,11276,133,236
317,11277,141,223
318,11278,528,206
321,11279,136,225
324,11280,130,222
326,11281,491,205
208,11282,144,222
235,11283,177,213
254,11284,468,212
257,11285,130,237
317,11286,141,223
318,11287,526,206
321,11288,136,225
324,11289,130,222
326,11290,490,205
208,11291,141,222
235,11292,174,214
254,11293,465,211
257,11294,128,238
317,11295,142,223
318,11296,525,207
321,11297,136,225
324,11298,129,221
326,11299,488,206
208,11300,138,222
235,11301,169,214
254,11302,463,211
257,11303,126,239
317,11304,142,223
318,11305,524,207
321,11306,136,224
324,11307,129,221
326,11308,486,206
208,11309,138,222
235,11310,168,214
254,11311,460,211
257,11312,123,240
317,11313,142,223
318,11314,523,207
321,11315,136,224
324,11316,128,221
326,11317,483,206
208,11318,136,222
235,11319,167,214
254,11320,458,211
257,11321,121,241
317,11322,142,223
318,11323,520,207
321,11324,136,224
324,11325,128,221
326,11326,481,206
208,11327,134,222
235,11328,166,214
254,11329,454,211
257,11330,118,241
317,11331,142,223
318,11332,516,207
321,11333,136,225
324,11334,128,221
326,11335,478,206
208,11336,132,223
235,11337,165,214
254,11338,452,211
257,11339,116,242
317,11340,141,223
318,11341,513,207
321,11342,137,225
324,11343,127,221
326,11344,475,206
208,11345,130,223
235,11346,164,214
254,11347,450,212
257,11348,114,243
317,11349,141,223
318,11350,508,206
321,11351,137,225
324,11352,127,221
326,11353,472,207
208,11354,128,224
235,11355,162,214
254,11356,444,212
257,11357,114,231
317,11358,141,224
318,11359,503,206
321,11360,137,225
324,11361,127,221
326,11362,469,207
208,11363,126,224
235,11364,160,215
254,11365,442,212
257,11366,113,233
317,11367,141,224
318,11368,500,206
321,11369,137,225
324,11370,126,221
326,11371,468,207
208,11372,121,224
235,11373,156,215
254,11374,438,212
257,11375,110,231
317,11376,141,224
318,11377,498,206
321,11378,137,225
324,11379,126,221
326,11380,467,207
208,11381,122,224
235,11382,151,216
254,11383,437,213
257,11384,108,230
317,11385,141,224
318,11386,497,207
321,11387,137,225
326,11388,466,207
208,11389,123,225
235,11390,147,215
254,11391,435,213
257,11392,108,232
317,11393,141,224
318,11394,495,207
321,11395,137,225
326,11396,465,207
208,11397,114,224
235,11398,145,215
254,11399,433,213
257,11400,108,232
317,11401,141,224
318,11402,494,207
321,11403,137,225
326,11404,463,208
208,11405,113,223
235,11406,142,216
254,11407,430,213
257,11408,107,233
317,11409,141,224
318,11410,493,208
321,11411,137,225
326,11412,462,210
208,11413,110,224
235,11414,140,216
254,11415,430,213
257,11416,105,232
317,11417,141,224
318,11418,490,208
326,11419,460,209
332,11420,118,223
208,11421,109,224
235,11422,137,216
254,11423,425,212
257,11424,102,232
317,11425,141,224
318,11426,490,208
326,11427,454,209
332,11428,115,223
208,11429,107,224
235,11430,136,216
254,11431,423,212
257,11432,99,230
318,11433,489,208
326,11434,453,210
332,11435,112,224
208,11436,104,224
235,11437,134,216
254,11438,420,212
257,11439,97,232
318,11440,487,207
326,11441,452,209
332,11442,113,224
208,11443,102,225
235,11444,133,216
254,11445,419,212
257,11446,94,234
318,11447,484,208
326,11448,451,209
332,11449,111,223
208,11450,100,225
235,11451,132,217
254,11452,416,213
257,11453,91,234
318,11454,479,207
326,11455,448,208
332,11456,108,224
208,11457,94,233
235,11458,130,217
254,11459,414,212
257,11460,89,234
318,11461,476,207
326,11462,444,209
332,11463,107,224
208,11464,92,234
235,11465,129,217
254,11466,411,213
257,11467,86,233
318,11468,473,207
326,11469,441,208
332,11470,105,225
208,11471,89,235
235,11472,127,216
254,11473,408,213
257,11474,85,234
318,11475,469,207
326,11476,437,208
332,11477,104,224
208,11478,87,236
235,11479,123,216
254,11480,406,213
257,11481,84,234
318,11482,466,207
326,11483,434,209
332,11484,102,224
208,11485,81,226
235,11486,119,217
254,11487,404,213
257,11488,82,234
318,11489,464,207
326,11490,432,208
332,11491,100,224
208,11492,78,225
235,11493,113,219
254,11494,402,214
257,11495,80,235
318,11496,461,208
326,11497,430,208
332,11498,98,224
208,11499,75,225
235,11500,108,218
254,11501,401,214
257,11502,78,235
318,11503,461,208
326,11504,429,208
332,11505,96,226
337,11506,142,223
208,11507,73,225
235,11508,105,216
254,11509,400,213
257,11510,77,235
318,11511,458,208
326,11512,427,209
332,11513,94,225
337,11514,142,222
208,11515,70,225
235,11516,102,216
254,11517,399,213
257,11518,75,235
318,11519,454,208
326,11520,424,210
332,11521,93,226
337,11522,142,222
208,11523,67,224
235,11524,101,216
254,11525,396,214
257,11526,73,235
318,11527,452,208
326,11528,422,209
332,11529,91,226
337,11530,141,222
208,11531,64,224
235,11532,100,217
254,11533,393,213
257,11534,72,234
318,11535,450,208
326,11536,420,208
332,11537,89,216
337,11538,141,222
208,11539,61,224
235,11540,97,216
254,11541,390,213
257,11542,70,234
318,11543,450,208
326,11544,417,208
332,11545,87,215
337,11546,141,222
208,11547,58,223
235,11548,96,216
254,11549,387,212
257,11550,68,234
318,11551,448,208
326,11552,416,208
332,11553,86,214
337,11554,140,223
208,11555,56,223
235,11556,96,216
254,11557,385,213
257,11558,66,234
318,11559,446,208
326,11560,414,207
332,11561,84,214
337,11562,140,223
208,11563,52,223
235,11564,95,216
254,11565,383,213
257,11566,63,235
318,11567,444,208
326,11568,411,206
332,11569,82,213
337,11570,140,223
208,11571,49,223
235,11572,93,217
254,11573,379,214
257,11574,62,235
318,11575,440,208
326,11576,408,206
332,11577,80,212
337,11578,140,223
208,11579,47,222
235,11580,92,216
254,11581,374,214
257,11582,61,236
318,11583,436,207
326,11584,406,207
332,11585,79,212
337,11586,141,223
208,11587,44,222
235,11588,90,216
254,11589,372,214
257,11590,60,236
318,11591,431,207
326,11592,403,208
332,11593,77,211
337,11594,141,223
208,11595,41,222
235,11596,87,216
254,11597,370,214
257,11598,59,236
318,11599,427,208
326,11600,401,207
332,11601,75,210
337,11602,141,223
208,11603,38,221
235,11604,84,215
254,11605,369,214
257,11606,58,236
318,11607,424,208
326,11608,400,207
332,11609,73,209
337,11610,141,223
341,11611,136,224
208,11612,35,221
235,11613,80,215
254,11614,367,214
257,11615,58,236
318,11616,422,208
326,11617,398,209
332,11618,55,234
337,11619,141,223
341,11620,136,224
208,11621,32,221
235,11622,78,216
254,11623,365,214
257,11624,55,236
318,11625,420,208
326,11626,395,211
