track_id,frame,center_x,center_y
2623,-1,530,239
2630,-1,522,238
2644,-1,445,297
2645,-1,445,297
2696,-1,147,389
2697,-1,147,389
2698,-1,147,389
2699,2065,117,370
2700,2065,117,370
2701,-1,103,358
2704,-1,76,311
2705,-1,76,311
2706,-1,69,290
2706,-1,148,332
2707,172,136,324
2707,-1,65,274
2708,962,130,317
2708,-1,61,260
2709,1099,130,315
2710,-1,161,307
2713,-1,143,291
2714,-1,143,291
2724,-1,147,250
2725,-1,147,250
2726,-1,147,250
2729,-1,166,216
2730,-1,166,216
2731,-1,169,220
2731,-1,287,242
2732,-1,168,217
2732,-1,303,241
2733,-1,313,242
2734,-1,283,240
2734,-1,170,230
2735,2063,167,218
2735,-1,303,239
2736,-1,166,187
2737,-1,307,241
2737,-1,164,227
2738,-1,188,235
2739,-1,188,235
2740,-1,166,240
2740,-1,235,242
2741,-1,164,240
2741,-1,286,238
2742,-1,166,240
2743,-1,299,240
2743,-1,157,238
2744,-1,149,240
2745,-1,294,243
2746,-1,156,240
2746,-1,278,240
2747,-1,155,238
2748,-1,283,240
2748,-1,159,240
2749,-1,282,241
2749,-1,155,240
2750,-1,130,238
2751,-1,274,241
2752,-1,270,240
2752,-1,175,239
2753,-1,275,238
2753,-1,194,237
2753,-1,140,228
2754,-1,165,239
2755,-1,165,240
2756,-1,167,239
2757,-1,163,239
2758,-1,159,239
2759,-1,159,239
2760,-1,164,240
2760,-1,282,240
2761,2057,253,240
2761,-1,176,239
2762,-1,234,239
2763,-1,161,239
2764,-1,163,239
2765,-1,176,239
2766,-1,173,239
2767,-1,173,239
2769,-1,182,239
2770,-1,182,239
2771,-1,182,239
2772,-1,187,239
2773,-1,187,237
2774,-1,198,238
2774,-1,267,240
2775,-1,196,240
2775,-1,298,240
2776,-1,186,237
2777,-1,186,237
2779,-1,177,238
2780,-1,177,238
2781,-1,249,239
2782,-1,226,238
2783,-1,173,238
2784,-1,173,239
2785,-1,173,239
2786,-1,172,239
2787,-1,226,240
2788,-1,223,240
2789,-1,222,240
2790,-1,223,240
2791,-1,223,240
2792,-1,222,239
2793,-1,226,239
2794,-1,225,239
2795,-1,241,255
2796,-1,252,259
2797,-1,213,240
2798,-1,235,239
2799,-1,238,239
2800,-1,238,239
2801,-1,250,240
2802,-1,250,240
2803,-1,249,239
2804,-1,246,238
2805,-1,246,238
2806,-1,239,236
2807,-1,239,236
2808,-1,231,238
2809,-1,231,239
2810,-1,239,242
2811,-1,224,244
2812,-1,224,244
2813,-1,216,240
2814,-1,209,240
2815,-1,215,240
2816,-1,217,240
2817,-1,209,253
2818,-1,161,239
2818,-1,230,242
2835,-1,124,246
2836,-1,124,246
2837,-1,123,252
2838,-1,124,253
2839,-1,123,269
2840,-1,124,270
2841,-1,124,281
2842,-1,124,281
2842,-1,125,217
2843,-1,124,262
2844,-1,137,265
2845,-1,128,262
2846,-1,134,270
2847,-1,155,272
2848,-1,155,272
2849,-1,147,270
2850,-1,147,269
2851,-1,149,273
2852,-1,149,234
2853,-1,150,219
2860,-1,232,239
2861,-1,237,239
2862,-1,249,241
2863,-1,249,241
2865,-1,287,243
2866,-1,287,243
2867,-1,287,243
2868,-1,305,248
2869,-1,323,270
2870,-1,323,270
2871,-1,352,281
2871,-1,404,281
2872,-1,352,281
2872,-1,404,281
2873,-1,363,287
2874,-1,363,287
2878,-1,608,223
2879,-1,608,223
2881,-1,608,227
2931,-1,608,216
2932,-1,608,216
2936,-1,450,273
2937,-1,456,272
2938,-1,456,272
2939,-1,452,266
2940,-1,460,268
2940,-1,608,230
2940,-1,538,202
2941,-1,468,264
2942,-1,468,264
2943,-1,473,279
2944,-1,476,284
2944,-1,608,228
2944,-1,428,282
2945,-1,478,286
2946,-1,480,289
2946,-1,608,218
2947,-1,480,289
2947,-1,608,218
2948,-1,481,295
2948,-1,607,222
2948,-1,360,297
2949,-1,480,302
2950,-1,480,302
2951,-1,479,306
2951,-1,388,305
2951,-1,609,216
2952,-1,396,310
2952,35,468,309
2952,-1,608,219
2953,-1,396,310
2953,35,468,309
2953,-1,608,219
2954,-1,385,313
2955,-1,470,317
2955,-1,396,319
2956,-1,470,317
2956,-1,396,319
2957,-1,474,316
2957,-1,398,320
2958,-1,398,321
2958,-1,608,221
2958,-1,439,317
2959,-1,398,321
2959,-1,608,221
2959,-1,439,317
2960,-1,474,317
2960,-1,398,317
2961,-1,474,317
2961,-1,398,320
2962,-1,474,319
2962,-1,607,214
2963,-1,474,319
2963,-1,607,214
2964,1174,400,323
2964,2057,476,321
2964,-1,609,219
2964,-1,608,246
2965,33,395,322
2965,2057,474,323
2966,-1,388,321
2966,-1,608,219
2967,35,399,322
2967,35,471,322
2967,-1,608,214
2967,-1,608,245
2968,-1,395,323
2969,2057,481,322
2969,-1,374,323
2970,2057,479,322
2970,2057,393,322
2970,-1,607,245
2971,33,383,322
2972,2057,482,322
2973,2057,482,322
2974,-1,482,322
2975,-1,482,322
2976,-1,484,322
2976,-1,608,229
2977,-1,484,322
2977,-1,608,232
2978,-1,488,325
2979,33,489,324
2980,-1,490,322
2980,-1,608,231
2981,-1,491,321
2982,-1,491,321
2983,-1,491,315
2984,-1,492,309
2984,-1,608,228
2985,-1,495,301
2985,-1,391,305
2986,-1,470,308
2986,-1,608,229
2987,-1,498,293
2987,-1,609,222
2988,-1,498,290
2989,-1,495,289
2989,-1,608,221
2990,-1,495,289
2990,-1,608,221
2991,-1,504,288
2991,-1,607,220
2992,-1,505,287
2993,2057,504,292
2994,-1,504,293
2995,-1,504,293
2996,-1,501,296
2997,2057,503,297
2998,2057,503,297
2999,1174,502,303
3000,1174,502,303
3001,-1,502,300
3002,-1,502,300
3003,2057,501,302
3003,-1,381,302
3004,-1,498,296
3005,-1,498,296
3006,-1,494,294
3006,-1,608,228
3007,-1,494,294
3007,-1,608,228
3008,-1,493,295
3009,-1,494,294
3009,-1,608,223
3010,-1,492,294
3011,-1,493,294
3012,-1,493,294
3013,-1,493,288
3014,-1,492,293
3015,-1,491,294
3016,-1,490,294
3016,-1,397,294
3017,-1,490,294
3017,-1,397,294
3018,-1,492,294
3019,-1,492,294
3020,-1,492,296
3020,-1,400,297
3021,-1,491,297
3022,-1,491,297
3023,-1,488,299
3024,-1,488,299
3025,-1,491,298
3026,-1,491,298
3027,-1,490,297
3028,-1,491,297
3028,-1,608,195
3029,-1,491,297
3029,-1,608,195
3030,-1,488,298
3031,-1,489,302
3032,-1,489,302
3033,-1,491,299
3033,-1,609,226
3034,-1,491,299
3034,-1,609,226
3035,-1,491,300
3035,-1,608,197
3036,-1,491,302
3036,-1,608,197
3037,-1,491,305
3038,-1,490,305
3039,-1,488,306
3039,-1,609,190
3040,-1,490,309
3040,-1,607,196
3041,-1,490,308
3041,-1,388,306
3042,-1,492,308
3042,-1,608,198
3043,-1,491,310
3043,-1,608,197
3044,-1,493,314
3045,-1,491,314
3046,-1,493,316
3046,1335,608,207
3047,-1,493,318
3048,-1,493,318
3049,-1,490,321
3055,-1,489,334
3056,-1,489,334
3057,-1,488,331
3058,-1,488,331
3059,-1,487,332
3059,1174,401,332
3060,-1,400,328
3060,1174,486,329
3061,654,486,325
3061,1158,400,325
3061,-1,608,222
3062,-1,486,324
3063,-1,486,324
3064,2057,489,320
3064,33,401,322
3065,2057,490,314
3066,2057,494,311
3067,2057,501,293
3068,2057,501,293
3069,-1,508,289
3070,-1,508,282
3071,-1,509,290
3072,-1,508,279
3073,-1,506,272
3074,-1,503,244
3075,-1,503,244
3076,-1,497,249
3080,-1,490,228
3080,-1,607,227
3081,-1,490,228
3081,-1,607,227
3082,-1,484,236
3083,-1,461,224
3083,-1,608,226
3084,-1,454,233
3085,-1,428,238
3086,-1,403,229
3087,-1,378,236
3100,-1,241,214
3101,-1,241,214
3102,-1,231,216
3106,-1,608,224
3107,-1,608,224
3108,-1,197,209
3109,-1,200,211
3110,-1,183,210
3111,-1,183,210
3112,-1,177,212
3113,-1,177,212
3114,-1,164,205
3115,-1,175,205
3116,-1,175,205
3117,-1,176,205
3118,-1,181,205
3119,-1,176,204
3120,-1,176,204
3121,-1,174,204
3122,-1,159,206
3123,-1,165,206
3124,-1,157,202
3125,-1,157,202
3126,-1,154,203
3127,-1,149,210
3128,-1,134,207
3129,-1,134,207
3130,-1,131,209
3131,-1,137,204
3132,-1,131,212
3133,-1,136,217
3134,-1,135,203
3135,-1,144,203
3136,-1,134,206
3137,-1,146,203
3138,-1,146,203
3139,-1,143,205
3140,-1,143,205
3141,-1,144,206
3142,-1,144,206
3143,-1,129,208
3144,-1,137,209
3145,-1,137,209
3146,-1,144,206
3147,-1,141,206
3148,-1,144,204
3149,-1,128,207
3150,-1,138,208
3151,-1,147,205
3152,-1,147,205
3153,-1,147,205
3154,-1,145,202
3155,-1,144,208
3156,-1,147,209
3157,-1,143,206
3158,-1,143,206
3159,-1,129,208
3160,-1,133,206
3161,-1,144,210
3162,-1,144,210
3163,-1,143,209
3164,-1,130,205
3165,-1,130,205
3166,-1,129,204
3167,-1,131,204
3168,-1,131,206
3169,-1,131,206
3170,-1,130,208
3171,-1,130,208
3172,-1,142,204
3173,-1,141,209
3174,-1,141,209
3175,-1,141,209
3176,-1,161,207
3177,-1,174,206
3178,-1,176,212
3179,-1,177,214
3180,-1,177,214
3181,-1,179,228
3182,-1,179,228
3183,-1,178,211
3184,-1,178,220
3184,-1,608,223
3185,-1,182,215
3186,-1,178,219
3187,-1,178,219
3188,-1,188,211
3189,-1,213,214
3192,-1,254,216
3193,-1,268,213
3194,-1,286,212
3195,-1,286,212
3196,-1,294,212
3197,-1,294,212
3198,-1,319,213
3199,-1,319,213
3200,-1,324,214
3201,-1,324,214
3202,-1,345,221
3203,-1,353,254
3204,-1,363,230
3205,-1,365,236
3206,-1,365,236
3222,-1,388,265
3223,-1,388,265
3232,-1,381,256
3233,-1,381,256
3234,-1,381,256
3235,-1,371,254
3236,-1,359,238
3237,-1,363,239
3238,-1,365,233
3239,-1,365,233
3242,-1,355,240
3243,-1,351,244
3244,-1,351,244
3245,-1,351,244
3246,-1,332,242
3247,-1,332,242
3248,-1,341,239
3249,-1,333,239
3249,-1,249,240
3250,-1,333,239
3250,-1,249,240
3251,-1,340,239
3252,-1,340,239
3253,-1,337,239
3254,-1,325,240
3255,-1,325,240
3256,-1,336,239
3257,-1,333,237
3258,-1,329,237
3259,-1,324,216
3260,-1,323,211
3261,-1,323,210
3262,-1,323,210
3263,-1,323,210
3264,-1,313,211
3265,-1,304,211
3266,-1,305,209
3266,-1,609,230
3267,-1,285,210
3268,-1,285,210
3269,-1,244,210
3270,-1,244,210
3271,-1,206,218
3272,-1,173,224
3273,-1,173,224
3274,-1,177,236
3276,-1,171,221
3277,-1,171,221
3278,-1,185,221
3279,-1,185,221
3280,-1,196,221
3281,-1,196,221
3282,-1,163,212
3283,-1,151,209
3284,-1,141,219
3287,-1,126,220
3288,-1,126,220
3289,-1,131,209
3290,-1,137,220
3291,-1,136,210
3292,-1,136,210
3293,-1,120,223
3294,-1,120,223
3295,-1,117,220
3296,-1,118,223
3297,-1,112,220
3298,-1,112,268
3299,-1,112,268
3300,-1,119,214
3308,-1,109,219
3309,-1,111,212
3310,-1,110,216
3311,-1,110,216
3312,-1,141,254
3316,-1,156,225
3317,-1,156,225
3318,-1,159,212
3319,-1,159,212
3320,-1,159,174
3321,-1,161,189
3322,-1,161,189
3323,-1,162,173
3324,-1,160,173
3327,2063,170,172
3328,2063,170,172
3329,-1,206,172
3330,-1,206,172
3331,-1,234,174
3332,-1,234,174
3334,-1,269,171
3335,-1,269,171
3336,-1,269,171
3338,-1,291,174
3339,-1,291,174
3340,-1,291,174
3341,-1,294,176
3341,-1,222,181
3342,-1,304,190
3342,-1,253,216
3343,-1,320,199
3344,-1,320,199
3345,-1,320,199
3346,-1,343,204
3347,-1,346,203
3347,-1,608,224
3348,-1,343,209
3349,-1,351,204
3350,-1,351,204
3351,-1,366,205
3352,-1,386,204
3353,-1,386,204
3354,-1,388,204
3354,-1,608,228
3354,-1,607,268
3355,-1,392,209
3356,-1,398,211
3357,-1,398,211
3358,-1,403,211
3358,-1,608,221
3359,-1,427,228
3360,-1,427,228
3361,-1,425,210
3362,-1,432,210
3363,-1,438,225
3364,-1,438,225
3365,-1,445,238
3366,-1,445,238
3367,-1,447,239
3368,-1,447,239
3369,-1,446,239
3370,-1,438,240
3371,-1,435,240
3372,-1,442,239
3373,-1,442,239
3374,-1,432,237
3375,1174,421,240
3375,-1,607,228
3376,1171,416,240
3377,1171,416,240
3378,-1,409,240
3379,-1,408,240
3380,-1,408,240
3381,-1,408,240
3382,-1,407,239
3383,-1,402,240
3384,-1,402,240
3385,-1,400,240
3386,-1,400,240
3387,-1,391,240
3387,-1,608,228
3388,-1,388,239
3389,-1,388,239
3390,-1,367,240
3390,1335,608,223
3391,-1,365,240
3392,-1,368,240
3393,-1,371,239
3394,-1,353,239
3394,-1,323,240
3395,-1,353,239
3395,-1,323,240
3396,-1,328,239
3397,-1,363,238
3398,-1,339,239
3399,-1,357,239
3400,-1,357,239
3401,-1,351,205
3401,-1,374,236
3402,-1,373,233
3403,-1,360,202
3403,-1,332,239
3403,-1,346,368
3404,-1,332,239
3405,-1,332,239
3406,-1,343,238
3407,-1,343,238
3408,-1,369,189
3408,-1,362,239
3409,-1,392,199
3409,-1,333,173
3410,-1,390,237
3410,-1,336,198
3411,-1,398,239
3412,-1,406,228
3413,-1,408,217
3414,-1,439,230
3415,-1,439,230
3416,-1,452,238
3416,-1,608,225
3417,-1,421,237
3417,-1,607,225
3418,-1,415,239
3419,-1,453,240
3420,-1,453,240
3421,-1,454,240
3421,-1,331,276
3422,-1,443,248
3423,-1,608,225
3424,-1,608,225
3425,2057,433,284
3426,2057,433,284
3427,-1,608,229
3428,-1,352,320
3434,3,419,346
3435,3,419,346
3436,368,422,349
3436,-1,354,349
3437,45,418,349
3437,-1,303,349
3438,3,428,349
3439,3,428,349
3440,354,436,347
3441,354,436,347
3446,1174,448,333
3446,-1,332,332
3447,2057,449,329
3448,-1,384,323
3448,-1,444,325
3449,-1,384,323
3449,-1,444,325
3450,2,445,321
3451,368,451,320
3452,368,451,320
3453,-1,459,321
3454,-1,458,322
3455,-1,397,323
3455,-1,458,323
3456,-1,374,323
3456,-1,459,324
3457,-1,461,324
3458,-1,461,323
3459,35,462,320
3460,35,462,320
3461,35,463,320
3462,35,463,320
3463,1731,458,322
3463,-1,372,321
3464,-1,398,321
3464,-1,460,321
3465,1595,459,321
3465,-1,609,220
3466,-1,462,322
3466,-1,395,321
3467,368,459,321
3467,-1,374,321
3467,-1,381,258
3468,-1,395,318
3468,-1,461,319
3469,-1,459,322
3470,-1,388,320
3470,-1,460,320
3471,35,452,322
3472,35,452,322
3473,-1,459,322
3474,618,461,321
3475,1595,461,320
3475,-1,393,321
3476,-1,456,321
3478,-1,392,318
3479,-1,392,318
3480,-1,481,308
3480,-1,403,312
3481,-1,405,312
3481,-1,476,314
3482,-1,408,308
3482,35,481,311
3483,-1,494,307
3484,-1,498,306
3484,-1,424,302
3485,1174,503,300
3486,-1,433,293
3486,-1,500,297
3487,-1,507,300
3487,-1,444,300
3488,-1,509,300
3489,1174,503,297
3489,-1,447,298
3490,-1,505,300
3491,-1,504,300
3492,-1,504,299
3493,-1,504,299
3494,35,496,300
3495,-1,499,299
3496,2057,490,298
3497,-1,492,301
3498,-1,492,301
3499,2057,498,299
3499,-1,608,220
3499,-1,431,300
3500,2057,498,299
3500,-1,608,220
3500,-1,431,300
3501,-1,448,296
3501,-1,512,296
3502,-1,449,296
3502,-1,514,297
3503,-1,450,293
3503,-1,514,296
3504,-1,516,294
3504,-1,450,295
3505,-1,518,294
3505,-1,451,295
3506,-1,520,295
3507,-1,520,295
3508,984,522,295
3508,-1,441,290
3509,984,522,295
3509,-1,441,290
3510,-1,522,299
3511,-1,522,296
3512,-1,522,298
3513,-1,522,298
3514,-1,522,298
3517,-1,521,293
3518,-1,521,292
3520,-1,519,297
3521,-1,519,297
3522,-1,520,295
3523,-1,519,293
3524,-1,520,294
3525,-1,520,294
3526,-1,518,283
3526,-1,449,296
3527,-1,518,283
3527,-1,449,296
3528,-1,520,291
3528,-1,448,295
3529,-1,519,284
3529,-1,449,290
3530,-1,519,284
3530,-1,449,290
3531,-1,519,289
3532,-1,518,291
3533,-1,519,288
3534,-1,519,288
3535,-1,519,288
3536,-1,519,287
3537,-1,520,287
3537,-1,450,288
3538,-1,520,287
3538,-1,450,288
3539,-1,520,288
3539,-1,449,288
3540,-1,521,287
3540,-1,452,289
3541,-1,521,287
3541,-1,452,289
3542,-1,521,288
3542,-1,451,289
3543,-1,520,289
3543,-1,452,290
3544,-1,520,289
3544,-1,449,291
3545,-1,520,289
3545,-1,449,291
3546,-1,446,291
3546,-1,522,289
3547,-1,521,290
3547,-1,451,287
3548,-1,522,288
3548,-1,449,291
3549,-1,522,287
3550,-1,522,291
3551,-1,522,288
3551,-1,451,292
3552,-1,522,291
3552,-1,450,293
3553,1174,522,297
3553,-1,449,297
3554,-1,522,294
3554,-1,449,299
3555,-1,521,294
3555,-1,450,297
3556,-1,520,295
3557,-1,520,295
3558,1174,521,286
3558,-1,449,295
3559,532,521,295
3560,-1,522,288
3560,-1,449,297
3561,482,522,295
3561,-1,450,296
3562,532,522,296
3563,532,522,296
3564,-1,521,295
3565,-1,521,295
3566,-1,521,295
3567,1174,522,296
3567,-1,450,298
3568,-1,520,295
3568,-1,449,296
3569,1174,522,294
3569,-1,449,299
3570,984,521,289
3571,1174,522,297
3572,-1,522,296
3573,-1,522,296
3574,1174,521,294
3575,654,522,288
3576,482,521,298
3576,-1,449,299
3577,482,521,298
3577,-1,449,299
3578,1174,521,296
3579,35,521,290
3579,-1,450,295
3580,1174,521,295
3581,919,522,291
3581,-1,450,296
3582,919,522,291
3582,-1,450,296
3583,1174,522,294
3584,1174,522,294
3585,-1,520,294
3586,1174,521,289
3587,1174,521,289
3588,-1,522,279
3589,-1,518,277
3590,-1,520,281
3591,-1,520,276
3592,-1,522,259
3593,-1,522,259
3595,-1,522,291
3596,-1,521,284
3596,-1,449,289
3597,-1,521,284
3597,-1,449,289
3598,-1,521,286
3599,-1,520,275
3600,950,519,279
3601,1174,521,290
3602,1174,521,290
3603,1174,521,294
3603,-1,446,297
3604,-1,520,280
3605,532,519,284
3606,1174,521,295
3607,1174,521,295
3608,910,520,280
3609,1174,520,290
3610,1174,521,285
3611,1174,521,285
3612,1174,521,297
3612,-1,450,299
3613,984,520,271
3614,482,521,294
3614,-1,450,296
3615,-1,521,296
3615,-1,451,296
3616,-1,521,297
3617,-1,521,297
3618,482,521,296
3619,984,519,294
3620,-1,521,297
3621,-1,521,297
3622,-1,521,295
3623,35,521,295
3624,1174,521,297
3625,-1,521,297
3626,-1,521,297
3627,-1,521,297
3627,-1,450,301
3628,482,521,296
3629,1174,521,295
3630,35,521,296
3630,-1,451,298
3631,-1,521,294
3632,-1,519,265
3633,-1,519,265
3634,-1,521,295
3634,-1,452,295
3635,-1,521,286
3635,-1,450,297
3636,-1,519,279
3637,-1,520,285
3638,-1,520,285
3639,-1,520,294
3639,-1,451,297
3640,-1,520,294
3640,-1,451,297
3641,-1,519,282
3641,-1,451,297
3642,-1,520,284
3642,-1,450,297
3643,-1,520,261
3645,-1,521,285
3646,-1,520,269
3647,-1,520,269
3651,-1,518,272
3652,-1,518,272
3654,-1,518,293
3655,-1,518,293
3656,-1,520,291
3659,-1,519,285
3660,-1,519,285
3661,-1,519,288
3662,-1,519,288
3663,-1,520,270
3664,-1,519,294
3665,-1,519,286
3666,-1,519,270
3667,-1,519,276
3668,-1,519,276
3669,-1,519,293
3669,-1,449,296
3670,-1,519,284
3671,-1,520,294
3671,-1,451,297
3672,-1,520,279
3672,-1,450,295
3673,1174,520,287
3673,-1,448,293
3674,1174,518,290
3675,-1,520,285
3675,-1,451,293
3676,-1,520,295
3676,-1,450,296
3677,482,520,290
3678,1174,520,292
3678,-1,451,293
3679,1174,520,297
3679,-1,447,297
3680,1174,520,295
3680,-1,447,297
3681,1174,520,295
3681,-1,447,297
3682,-1,520,287
3682,-1,450,298
3683,1174,518,291
3684,-1,520,281
3685,-1,518,277
3686,1174,520,295
3686,-1,450,298
3687,-1,520,286
3687,-1,451,297
3688,482,520,290
3688,-1,450,299
3689,1174,520,291
3690,-1,521,274
3691,-1,520,293
3691,-1,449,297
3692,-1,518,280
3693,-1,518,280
3694,-1,520,291
3694,-1,449,299
3695,-1,519,271
3696,-1,520,267
3697,-1,520,295
3697,-1,450,299
3698,-1,519,271
3699,-1,520,288
3699,-1,451,298
3700,-1,519,290
3701,-1,519,290
3704,-1,518,297
3704,-1,449,299
3705,-1,450,299
3707,-1,519,275
3713,-1,519,287
3714,-1,519,287
3715,-1,519,278
3716,-1,518,293
3717,-1,518,293
3718,-1,518,293
3718,-1,448,296
3719,-1,518,289
3719,-1,449,297
3720,-1,518,295
3720,-1,449,297
3721,-1,448,293
3723,-1,448,297
3723,-1,518,296
3724,-1,448,297
3724,-1,518,296
3725,-1,518,290
3725,-1,448,298
3727,-1,450,294
3728,-1,517,290
3729,-1,520,295
3730,-1,517,295
3730,-1,446,296
3733,-1,518,292
3734,-1,518,292
3735,-1,518,295
3735,-1,447,295
3741,-1,519,297
3742,-1,519,297
3743,1174,520,297
3743,-1,450,298
3744,-1,451,292
3744,-1,519,295
3747,-1,447,295
3747,-1,518,289
3749,-1,520,279
3750,-1,520,279
3752,-1,520,296
3752,-1,450,297
3753,-1,520,296
3753,-1,450,297
3754,-1,519,299
3754,-1,448,298
3755,-1,518,297
3755,-1,445,296
3756,-1,518,297
3756,-1,445,296
3757,-1,449,294
3757,-1,518,295
3758,-1,451,298
3758,-1,519,297
3759,-1,518,294
3760,-1,450,296
3762,-1,518,298
3762,-1,448,298
3763,-1,450,297
3764,-1,447,297
3764,-1,519,298
3765,-1,447,297
3765,-1,519,298
3766,-1,518,285
3767,-1,517,297
3767,-1,445,297
3768,-1,520,297
3769,-1,519,300
3770,-1,518,299
3770,-1,449,301
3771,-1,518,297
3772,-1,518,297
3773,-1,519,292
3774,-1,520,298
3775,-1,519,293
3776,-1,519,293
3778,-1,519,272
3779,-1,519,291
3780,-1,519,291
3781,-1,520,273
3782,-1,520,288
3783,-1,519,292
3784,-1,519,292
3785,-1,519,294
3786,-1,520,297
3787,-1,520,297
3788,-1,517,284
3788,-1,451,300
3789,-1,517,284
3789,-1,451,300
3790,-1,519,298
3791,-1,518,299
3791,-1,450,302
3792,-1,518,299
3792,-1,450,302
3793,-1,519,293
3794,-1,519,293
3795,-1,450,299
3797,-1,519,297
3798,-1,519,297
3799,-1,448,295
3801,35,518,292
3801,-1,449,296
3802,35,518,292
3802,-1,449,296
3803,-1,448,297
3805,-1,518,287
3813,-1,450,297
3814,-1,449,292
3815,-1,449,292
3816,-1,519,298
3816,-1,451,301
3817,-1,519,295
3818,-1,449,290
3818,-1,518,279
3819,1174,519,298
3820,-1,519,272
3821,-1,519,272
3822,532,520,296
3823,-1,519,287
3824,-1,519,281
3827,-1,451,298
3827,482,520,298
3828,1174,519,297
3828,-1,448,298
3829,1174,519,297
3830,1174,519,297
3831,1174,519,288
3831,-1,450,300
3832,-1,520,300
3832,-1,451,300
3833,532,519,297
3834,1174,520,298
3834,-1,450,299
3842,-1,518,289
3843,35,518,296
3844,35,518,296
3845,-1,450,297
3845,-1,518,288
3846,1359,518,276
3847,1359,518,276
3848,546,516,295
3848,-1,448,297
3849,-1,518,290
3849,-1,449,299
3850,-1,518,295
3851,-1,518,295
3852,-1,519,298
3853,-1,520,287
3854,-1,520,287
3855,-1,519,283
3856,-1,519,294
3867,-1,520,295
3867,-1,449,298
3868,-1,520,295
3868,-1,449,298
3869,-1,520,283
3870,-1,520,283
3871,-1,520,295
3872,-1,520,299
3875,-1,521,299
3875,-1,451,300
3876,-1,520,277
3877,-1,520,293
3878,-1,520,284
3879,-1,520,284
3882,-1,520,288
3883,-1,520,288
3884,-1,520,284
3885,-1,519,287
3886,-1,519,287
3887,-1,520,261
3888,-1,520,298
3888,-1,448,298
3891,-1,519,279
3892,-1,519,266
3897,-1,519,296
3900,984,519,284
3901,-1,518,288
3901,-1,452,297
3902,-1,518,288
3902,-1,452,297
3903,-1,452,294
3903,-1,518,290
3904,-1,517,293
3904,-1,451,294
3905,-1,451,292
3905,-1,516,292
3906,-1,514,292
3907,-1,511,293
3908,-1,511,293
3909,-1,422,295
3909,-1,481,285
3910,2057,457,275
3910,-1,396,299
3911,2057,457,275
3911,-1,396,299
3912,-1,434,286
3913,-1,423,293
3914,-1,423,293
3915,-1,394,310
3916,-1,394,310
3917,-1,421,312
3917,-1,349,314
3918,-1,402,314
3918,-1,344,314
3919,-1,397,315
3919,-1,609,218
3920,-1,394,319
3920,-1,610,220
3921,-1,386,321
3922,-1,384,324
3923,-1,370,327
3924,-1,394,326
3925,-1,387,329
3926,-1,361,335
3927,-1,361,335
3928,-1,372,337
3929,-1,375,337
3929,-1,608,219
3930,-1,380,337
3931,-1,386,332
3932,-1,390,327
3933,-1,386,321
3934,-1,363,323
3935,-1,365,325
3935,-1,607,220
3936,-1,390,313
3937,-1,359,322
3938,-1,359,322
3939,-1,363,324
3940,-1,380,320
3941,-1,397,317
3942,-1,397,317
3943,-1,412,315
3944,-1,400,317
3945,-1,386,317
3946,-1,391,316
3947,-1,391,316
3948,-1,409,318
3949,-1,390,319
3950,-1,399,321
3951,-1,397,321
3952,-1,383,321
3953,-1,383,321
3954,-1,372,323
3955,-1,380,322
3956,-1,369,322
3957,-1,361,322
3958,-1,361,322
3959,-1,399,323
3960,-1,405,322
3961,-1,405,322
3962,-1,399,325
3963,-1,399,325
3964,-1,366,324
3965,-1,374,325
3966,-1,370,323
3967,-1,385,323
3968,-1,391,322
3968,-1,609,219
3969,-1,377,321
3970,-1,390,322
3971,-1,390,322
3972,-1,391,320
3973,-1,378,320
3974,-1,386,321
3975,-1,386,321
3976,-1,383,320
3977,-1,373,318
3978,-1,374,321
3979,-1,378,318
3980,-1,378,318
3981,-1,383,317
3982,-1,384,314
3983,-1,382,312
3984,-1,402,310
3984,-1,433,297
3985,-1,409,307
3985,-1,609,218
3985,-1,450,301
3987,-1,423,301
3987,-1,484,287
3988,-1,496,254
3997,-1,513,277
3998,-1,515,294
3999,-1,515,294
4000,-1,517,292
4001,-1,518,286
4002,-1,520,297
4003,-1,517,298
4004,-1,517,298
4005,-1,520,279
4009,-1,517,281
4010,-1,517,281
4028,-1,517,278
4029,-1,517,260
4030,-1,517,260
4032,-1,517,277
4035,-1,516,301
4036,-1,516,301
4037,-1,515,297
4047,-1,516,279
4048,-1,516,279
4049,-1,516,294
4050,-1,516,290
4051,-1,516,287
4052,-1,516,294
4053,-1,516,293
4054,-1,516,293
4059,-1,518,277
4060,-1,518,277
4062,-1,518,275
4071,-1,450,295
4072,-1,450,295
4073,-1,517,291
4073,-1,449,298
4077,-1,517,286
4078,-1,517,286
4079,-1,515,297
4080,-1,518,293
4085,-1,518,278
4086,-1,518,278
4088,-1,516,288
4093,-1,518,289
4094,-1,518,289
4097,-1,516,284
4098,-1,516,284
4099,-1,517,282
4100,-1,517,283
4103,-1,517,289
4104,-1,517,289
4105,-1,517,284
4106,-1,517,283
4106,-1,449,297
4107,-1,516,294
4110,-1,516,288
4114,-1,516,293
4115,-1,516,293
4124,-1,516,295
4125,-1,517,290
4126,-1,517,290
4127,-1,516,290
4129,-1,516,291
4130,-1,516,291
4131,-1,516,297
4132,-1,515,294
4133,-1,515,294
4135,-1,516,292
4136,-1,516,292
4137,-1,516,289
4139,-1,516,291
4140,-1,516,291
4142,-1,516,291
4143,-1,516,291
4144,-1,516,289
4144,-1,448,297
